Date,万科A,万达院线,三一重工,上汽集团,上海电气,上海莱士,上港集团,东方明珠,东方航空,东方证券,东方财富,中信证券,中信银行,中兴通讯,中国中冶,中国中车,中国中铁,中国交建,中国人寿,中国国航,中国太保,中国平安,中国建筑,中国核电,中国电建,中国石化,中国石油,中国神华,中国联通,中国船舶,中国重工,中国铁建,中国铝业,中国银行,中海油服,中煤能源,中航动力,中航机载,中航资本,乐视网,云南白药,五粮液,交通银行,京东方A,伊利股份,保利地产,信威集团,光大证券,光大银行,兴业证券,兴业银行,农业银行,包钢股份,北京银行,北方稀土,华侨城A,华夏幸福,华夏银行,华泰证券,华能国际,双汇发展,国信证券,国投电力,国泰君安,国电电力,大秦铁路,宁波港,宝钢股份,工商银行,平安银行,广发证券,康美药业,建设银行,恒瑞医药,招商证券,招商银行,新华保险,方正证券,格力电器,比亚迪,民生银行,江苏有线,洋河股份,浙能电力,浦发银行,海天味业,海康威视,海澜之家,海螺水泥,海通证券,申万宏源,美的集团,苏宁云商,贵州茅台,长城汽车,长安汽车,长江电力,陕西煤业,青岛海尔
2014-02-18,4.7340,,5.3392,8.3426,3.5595,7.4130,3.9853,27.1675,2.5891,,1.1238,9.2369,3.1164,11.2081,1.3964,3.5429,2.0233,3.1351,12.2738,3.5969,12.2508,14.8064,1.5118,,2.3746,2.5148,5.5778,7.1509,2.7461,23.3481,5.5744,3.4544,3.3553,1.4686,18.7535,3.8472,24.9849,24.8848,3.7279,10.8338,35.2060,13.1749,2.2149,1.9770,9.4953,3.5047,23.2253,7.6441,1.5299,3.5641,6.2726,1.3686,1.4823,2.2664,14.4366,3.8617,6.4863,3.8830,7.0203,3.6518,17.0992,,3.2407,,1.7414,4.1493,1.9517,2.4078,2.0217,5.9581,9.3691,8.4480,2.3620,7.9588,8.0651,7.1675,18.4693,5.7254,9.4289,48.5765,3.6708,,29.6580,3.6311,4.4603,8.7326,8.0232,5.9486,11.2840,8.6966,,9.0564,10.4123,104.2545,10.1394,4.8283,4.1569,3.0343,8.5323
2014-02-19,4.6761,,5.2180,8.2023,3.5501,7.2537,3.9239,28.0078,2.5698,,1.0809,8.9187,3.0509,11.1144,1.3800,3.4711,1.9909,3.0874,12.0012,3.5413,11.9811,14.5395,1.5018,,2.3497,2.4927,5.5411,7.0507,2.6936,23.2491,5.4761,3.4142,3.3158,1.4628,18.5740,3.8055,24.8600,24.5101,3.6472,10.8633,34.6277,13.1340,2.1808,1.9418,9.3567,3.4227,22.3666,7.3879,1.4999,3.4758,6.0989,1.3572,1.4542,2.2233,14.0866,3.7834,6.4639,3.7759,6.7481,3.6221,16.5665,,3.2176,,1.7264,4.0943,1.9435,2.3828,2.0158,5.8081,9.0317,8.5581,2.3384,7.7479,7.6589,7.0379,18.1297,5.5209,9.3393,48.4497,3.6379,,29.4607,3.6861,4.3384,8.8226,8.2076,6.1411,10.9573,8.3609,,8.9803,10.2006,102.5872,9.7759,4.6718,4.1084,3.1379,8.7935
2014-02-20,4.7404,,5.2872,8.3913,3.5408,6.9705,3.9316,28.0078,2.6278,,1.0912,8.9032,3.3652,11.1846,1.4045,3.5030,2.0152,3.1351,12.4186,3.5876,12.2216,14.7500,1.5168,,2.3746,2.7850,5.7393,7.1409,2.7286,22.7743,5.4761,3.4544,3.3454,1.5089,19.2021,3.8305,24.6487,24.2602,3.6327,10.5866,35.1505,13.1749,2.2263,1.9945,9.3438,3.4683,22.4964,7.5381,1.5419,3.5219,6.2533,1.3686,1.5210,2.5555,13.9148,3.9087,6.4863,3.9109,6.8522,3.6444,16.7634,,3.2253,,1.7414,4.0724,1.9599,2.4015,2.0393,5.9681,9.1102,8.4171,2.3738,7.7163,7.6922,7.1675,18.6515,5.5696,9.6889,46.0989,3.7744,,30.7068,3.6806,4.4697,8.6054,8.4843,6.0962,11.0594,8.4428,,8.9920,10.7587,104.2964,9.5981,4.7389,4.1361,3.0796,8.9036
2014-02-21,4.7018,,5.2699,8.3121,3.4941,6.7731,3.9393,27.6730,2.5891,,1.0496,8.6160,3.2801,10.8566,1.4127,3.5429,2.0152,3.1271,12.1120,3.5876,11.9811,14.5132,1.5118,,2.3746,2.8126,5.7466,7.1710,2.7548,22.3488,5.3286,3.4303,3.3356,1.4974,19.1842,3.8055,24.0915,23.5396,3.6140,10.0922,34.5723,12.8885,2.2206,2.0824,9.5338,3.4273,22.5263,7.3790,1.5239,3.4489,6.1440,1.3572,1.4929,2.4847,13.9085,3.8852,6.4352,3.8178,6.7081,3.6666,17.1455,,3.2869,,1.7639,4.0504,1.9353,2.4078,2.0217,5.9131,8.8748,8.4832,2.3561,7.7163,7.4058,7.0584,18.4362,5.3651,9.2467,46.8305,3.6802,,29.4607,3.6971,4.4041,8.6654,8.2814,6.1796,10.8756,8.2217,,8.7753,10.5663,103.2499,9.4312,4.6227,4.1915,3.0343,8.7690
2014-02-24,4.5024,,5.1315,8.1901,3.4006,6.7867,3.8243,26.7126,2.5215,,1.0345,8.4607,3.3717,10.7707,1.3719,3.4791,1.9909,3.0874,12.0268,3.5320,11.9374,14.4793,1.4917,,2.3165,2.7078,5.5852,7.1910,2.7286,22.3291,5.2204,3.3821,3.2566,1.4801,18.4843,3.6973,24.0147,23.5396,3.4483,10.5458,34.2000,12.9867,2.1865,2.1000,9.3181,3.3042,23.4649,7.1669,1.4999,3.3337,6.0282,1.3515,1.4753,2.3710,13.7431,3.8069,5.9112,3.7713,6.4759,3.5925,17.0529,,3.2484,,1.7339,3.9075,1.9025,2.3828,2.0100,5.7280,8.6708,8.2805,2.3325,7.7585,7.1860,7.0038,18.1629,5.2483,8.9987,44.8796,3.5673,,28.5867,3.5926,4.3150,8.4074,8.7610,6.0321,10.5285,8.0988,,8.6875,10.1814,104.0173,9.3988,4.6540,4.1222,2.8855,8.3569
2014-02-25,4.3095,,5.0363,8.0193,3.3819,6.8071,3.7477,26.3462,2.4925,,1.0629,8.3288,3.3848,10.6223,1.3474,3.3754,1.9504,3.0239,11.7883,3.4671,11.7625,14.5508,1.4566,,2.2833,2.6471,5.5118,7.0457,2.6848,21.2903,5.1025,3.3098,3.1875,1.4571,18.3048,3.5890,23.9763,23.7318,3.3489,11.2261,33.8237,12.8885,2.1637,2.1878,9.2155,3.0809,23.1554,7.1228,1.4879,3.3222,5.8738,1.3401,1.5245,2.3248,13.4313,3.6424,5.5245,3.6968,6.3719,3.5481,17.0220,,3.1791,,1.7189,3.8745,1.8615,2.3327,1.9806,5.5879,8.4432,8.2232,2.2970,8.1274,7.0995,6.8879,17.9724,5.1899,8.4699,47.4938,3.4779,,29.1449,3.5596,4.2258,8.7254,8.6872,6.0385,10.1610,7.9350,,8.1604,9.9793,103.2499,8.9949,4.4796,4.1084,2.8920,7.5081
2014-02-26,4.2259,,4.9325,7.7022,3.3166,6.4504,3.6327,25.2090,2.4249,,0.9651,8.1502,3.1753,10.2083,1.3392,3.3035,1.9100,2.9843,11.6009,3.4300,11.5001,14.0469,1.4214,,2.2085,2.7409,5.5118,6.8603,2.6236,20.2614,4.8960,3.2294,3.1185,1.4571,17.3537,3.5058,21.5268,22.5308,3.2744,10.7272,33.0673,12.2911,2.1409,2.1263,8.8587,3.0535,24.3536,6.9018,1.4579,3.1916,5.7901,1.3286,1.4823,2.2726,13.3295,3.5249,5.4958,3.6549,6.1718,3.4740,15.5746,,3.1329,,1.6964,3.8690,1.8287,2.3077,1.9747,5.5179,8.1843,7.6459,2.2793,7.9271,6.8264,6.7515,17.5583,4.9951,8.2966,48.7716,3.3932,,27.3294,3.4110,4.1320,8.7410,7.9679,6.1604,9.9568,7.6894,,7.8265,9.3634,98.0595,8.4670,4.1890,4.0529,2.7044,7.2225
2014-02-27,4.3159,,4.9930,7.7571,3.3633,6.6479,3.6480,23.0735,2.4249,,0.9893,8.1425,3.2931,10.1927,1.3147,3.2956,1.9100,3.0081,11.7883,3.4208,11.6605,14.1673,1.4114,,2.2168,2.8181,5.5558,6.8903,2.6499,20.7560,4.9943,3.2294,3.1579,1.4513,17.6767,3.5224,21.2386,22.5788,3.3510,11.4507,33.4673,12.3811,2.1523,2.1439,8.7662,3.0991,21.9671,6.9814,1.4579,3.1839,5.8673,1.3344,1.5280,2.3279,13.7240,3.5327,5.5469,3.6455,6.2278,3.5036,16.0184,,3.1021,,1.6964,3.8580,1.8123,2.2952,1.9629,5.5779,8.2627,7.8222,2.2793,7.8006,6.8930,6.8470,17.8067,5.1996,8.3952,54.5461,3.4590,,28.0511,3.4276,4.1742,8.3894,8.0527,5.8652,9.9909,7.6812,,7.6977,9.1998,99.1688,8.4886,4.3008,4.0599,2.7497,7.2959
2014-02-28,4.2516,,4.9411,7.6839,3.4754,6.6547,3.6404,21.4181,2.4345,,0.9470,8.1192,3.4437,10.2396,1.3229,3.3514,1.9100,2.9446,11.8138,3.3837,11.7042,14.2500,1.3913,,2.2085,2.9229,5.6439,6.8903,2.6936,20.8748,5.0828,3.2134,3.0889,1.4513,17.9100,3.5391,21.2386,21.5027,3.4566,11.2035,32.2276,12.3484,2.1523,2.0648,8.5532,3.0490,19.9701,6.9283,1.4699,3.1839,5.8673,1.3344,1.5245,2.3464,13.1386,3.4465,5.4638,3.7759,6.1397,3.5481,15.8062,,3.1098,,1.7339,3.8470,1.8123,2.3202,1.9688,5.5879,8.1058,7.4079,2.2911,7.1576,6.7864,6.8197,17.5997,5.0243,7.8455,51.9710,3.5249,,27.5718,3.5266,4.1742,8.1133,7.9015,5.4738,10.0521,7.5747,,7.4576,8.7860,101.1570,8.1196,4.1801,4.1084,2.6850,7.2225
2014-03-03,4.2902,,4.9498,7.7449,3.4941,6.6029,3.6097,21.9615,2.4539,,0.9754,8.3288,3.3521,10.2474,1.3311,3.3035,1.9180,2.9604,11.6861,3.4115,11.7042,14.3891,1.4164,,2.2417,2.9449,5.6292,6.8653,2.6761,21.1617,5.1713,3.2134,3.2172,1.4455,17.4524,3.5557,22.9869,22.6653,3.3986,11.2035,34.1010,12.4384,2.1466,2.1000,9.0152,3.0535,19.5707,7.1051,1.4699,3.3222,5.8609,1.3344,1.5280,2.3371,13.4249,3.5092,5.9431,3.7666,6.3719,3.5407,16.0995,,3.1098,,1.7339,3.7371,1.8287,2.2952,1.9571,5.5129,8.3177,7.4961,2.2734,7.6109,7.0728,6.7242,17.7239,5.5794,8.2458,55.5118,3.5202,,28.5585,3.5816,4.1789,8.3870,8.5691,5.8716,10.1882,7.8204,,7.5161,8.8822,104.6452,8.3135,4.3365,4.1084,2.7756,7.3449
2014-03-04,4.5024,,4.9757,7.8120,3.5595,6.5839,3.6710,23.1114,2.4925,,0.9772,8.2356,3.3259,10.3880,1.3392,3.3594,1.9342,2.9604,11.7798,3.4393,11.5876,14.2575,1.4164,,2.2500,2.9670,5.6732,6.7901,2.8073,21.3496,5.2008,3.2375,3.2665,1.4398,17.6408,3.5724,22.5738,22.2522,3.4007,11.3622,34.0020,12.7658,2.1352,2.0824,9.1770,3.0763,20.0600,7.0609,1.4579,3.2838,5.8159,1.3229,1.5069,2.3064,13.3549,3.4935,6.5183,3.7619,6.3319,3.6370,16.7287,,3.1868,,1.7864,3.7371,1.8451,2.2952,1.9571,5.4979,8.2078,7.5974,2.2675,7.5983,7.1328,6.6833,17.5831,5.7157,8.3653,54.4779,3.4873,,28.0680,3.5871,4.1461,8.5094,8.3958,6.0192,10.1134,7.7631,,7.7289,8.8245,106.1242,8.2274,4.3812,4.0945,2.8144,7.4673
2014-03-05,4.4510,,5.0363,8.0315,3.5314,6.5349,3.6404,22.6186,2.4829,,0.9905,8.2900,3.3062,10.7316,1.3392,3.3514,1.9423,2.9763,11.9672,3.4115,11.6823,14.3440,1.4164,,2.2583,2.9339,5.6439,6.7550,2.8598,21.6069,5.2303,3.2294,3.2862,1.4398,17.7126,3.5474,22.8620,22.3771,3.5809,10.6705,32.4811,13.0931,2.1352,2.0736,8.9819,3.0809,20.1698,7.1139,1.4639,3.3030,5.8802,1.3286,1.5034,2.3095,13.5140,3.4857,6.5502,3.7945,6.3639,3.6296,16.2500,,3.1945,,1.7714,3.7481,1.8615,2.3015,1.9629,5.4479,8.2078,7.5269,2.2675,7.2947,7.0928,6.6628,17.7488,5.6865,8.3444,54.6534,3.6426,,27.6451,3.6036,4.1555,8.3198,8.2335,6.0128,10.0725,7.7795,,7.6137,8.9207,107.4567,7.9446,4.3142,4.0668,2.8079,7.4061
2014-03-06,4.3481,,4.9757,7.8547,3.4847,6.5076,3.6097,22.6249,2.4345,,1.0635,8.2434,3.2473,10.4114,1.3229,3.3355,1.9261,2.9446,11.6861,3.3930,11.4564,14.0996,1.4013,,2.2417,2.8236,5.5778,6.7450,2.8160,21.2705,5.1123,3.2053,3.2764,1.4283,17.1383,3.5474,22.5450,21.9928,3.4214,10.4324,31.8870,13.1749,2.1181,2.0473,8.7791,3.0216,19.8503,6.9990,1.4519,3.2377,5.8094,1.3229,1.4964,2.2418,13.2341,3.4465,6.4543,3.7666,6.2918,3.5777,16.1342,,3.1714,,1.7639,3.7041,1.8451,2.2827,1.9512,5.3578,8.0980,7.3859,2.2557,7.1471,6.8597,6.5605,17.5417,5.5404,8.1652,53.6585,3.5485,,29.2070,3.5981,4.0804,8.3150,8.0343,6.0834,10.0113,7.6075,,7.5747,9.0362,111.7681,7.9850,4.3678,4.0183,2.7820,7.0878
2014-03-07,4.7211,,5.0017,7.8059,3.4754,6.5757,3.6097,22.5554,2.4442,,1.0574,8.2123,3.1753,10.4426,1.3311,3.3355,1.9342,2.9604,11.7627,3.3744,11.6678,14.1259,1.4114,,2.2666,2.9008,5.6292,6.8051,2.8073,20.8451,5.0435,3.2134,3.2862,1.4398,16.8691,3.5474,21.9014,22.3963,3.3862,9.9334,31.8751,13.1667,2.1238,2.0561,8.7021,3.1629,19.9801,7.0432,1.4519,3.2415,5.8416,1.3286,1.4964,2.2449,13.2404,3.5484,6.8538,3.8085,6.3239,3.5333,16.0995,,3.1714,,1.7414,3.6986,1.8287,2.2890,1.9571,5.3778,8.1215,7.1920,2.2734,7.0965,6.8930,6.6355,17.5583,5.5015,8.3504,53.4732,3.6332,,29.3817,3.5871,4.1273,8.3762,7.7133,6.0192,10.2155,7.6157,,7.9437,9.0458,113.0168,7.8853,4.2471,3.9906,2.8208,6.9695
2014-03-10,4.6439,,4.9325,7.8364,3.5314,7.1693,3.5714,21.2918,2.3959,,1.0086,8.0571,3.1884,10.0834,1.3229,3.3115,1.9180,2.9287,11.4902,3.3281,11.3471,13.9417,1.3913,,2.2334,2.9229,5.6659,6.6899,2.8335,20.7461,4.9648,3.1893,3.2566,1.4283,16.5551,3.5058,21.1329,21.8102,3.2930,9.5297,35.5545,13.0931,2.1011,2.0385,8.9280,3.1128,19.9602,6.8753,1.4459,3.1685,5.7773,1.3229,1.4894,2.2295,13.2213,3.4779,6.7739,3.7247,6.2278,3.5036,15.8640,,3.1329,,1.7189,3.6822,1.8287,2.2702,1.9512,5.3528,7.9332,7.2184,2.2557,7.2040,6.6932,6.5537,17.2270,5.3846,8.2727,53.6487,3.6238,,28.7502,3.4386,4.0664,8.0377,7.6580,5.9615,9.9977,7.5256,,7.8090,8.8245,114.9702,8.2139,4.3097,3.9629,2.7238,7.0593
2014-03-11,4.6246,,4.7680,7.7144,3.6435,7.1611,3.4105,20.0092,2.3379,,0.9657,7.8553,3.2080,9.6069,1.2984,3.2716,1.8695,2.8573,11.1580,3.2076,11.1576,13.5469,1.3662,,2.1670,2.8567,5.7026,6.4694,2.7548,18.7081,4.7879,3.1170,3.1678,1.4167,15.8462,3.4142,21.0657,20.4363,3.1749,9.6567,35.0872,12.6021,2.0669,1.9594,9.2925,2.9897,17.8932,6.7428,1.4219,3.0572,5.5714,1.3058,1.4261,2.1711,12.8332,3.3839,6.6716,3.6176,6.0197,3.4444,16.0570,,3.0714,,1.6889,3.5722,1.7877,2.2264,1.9159,5.1577,7.8155,7.1127,2.2321,7.1429,6.6066,6.4582,16.5313,5.3749,8.1263,53.1318,3.4873,,28.0342,3.3285,3.9538,8.1577,7.7060,5.8909,9.6642,7.2963,,8.0140,8.1509,108.8310,8.5721,4.3008,3.8520,2.6591,6.8430
2014-03-12,4.8112,,4.8027,7.5864,3.6902,6.9242,3.3568,20.6473,2.3379,,0.9609,7.8553,3.3717,9.6225,1.3066,3.2876,1.8776,2.8573,11.1410,3.2354,11.1358,13.5732,1.3662,,2.1670,2.8457,5.6512,6.4043,2.7461,18.5004,4.7584,3.1170,3.1382,1.4167,15.8911,3.4142,20.7103,20.0615,3.0714,9.6363,35.5981,13.5923,2.0669,1.9594,9.2925,3.0991,16.9147,6.7162,1.4099,3.0533,5.5650,1.3058,1.4051,2.1680,12.7887,3.4387,7.0327,3.6595,5.9876,3.4296,16.5974,,3.0791,,1.6814,3.5338,1.7959,2.2452,1.8924,5.1377,7.6978,7.1215,2.2321,7.5477,6.6466,6.4514,16.3242,5.3554,8.2907,50.2347,3.4967,,28.3048,3.3945,3.9726,8.2429,7.7465,5.9486,9.7935,7.2963,,8.2482,7.8910,112.3750,8.8468,4.3321,3.8728,2.6850,6.7328
2014-03-13,4.8755,,4.8286,7.6839,3.6248,6.8344,3.2878,21.4813,2.3476,,0.9645,7.8863,3.5747,9.5991,1.3147,3.2956,1.8857,2.8811,11.2346,3.2354,11.2815,13.7311,1.3913,,2.1836,2.7409,5.5558,6.4794,2.6936,18.6686,4.7289,3.1009,3.1777,1.4167,16.2410,3.4475,20.9408,20.0615,3.1273,10.3530,34.7743,13.7314,2.0840,1.9330,9.3541,3.2131,17.1144,6.7251,1.4279,3.0533,5.7644,1.3115,1.4226,2.2602,12.8905,3.5092,7.1573,3.7480,5.9716,3.4147,16.8097,,3.2407,,1.7039,3.5338,1.7959,2.2639,1.9042,5.2428,7.7841,7.1523,2.2380,7.5266,6.6932,6.5742,16.6555,5.3165,8.4430,49.3764,3.6002,,27.8537,3.3725,4.1086,8.3966,7.6433,6.0192,9.7663,7.4191,,8.2248,7.3233,109.9472,8.6340,4.4930,3.8936,2.7109,6.7736
2014-03-14,4.9398,,5.0017,7.6656,3.6248,7.0617,3.3185,21.9173,2.3669,,0.9651,7.9174,3.4765,9.5522,1.3147,3.3115,1.8938,2.8890,11.1410,3.2446,11.1430,13.7612,1.3862,,2.1919,2.7243,5.5411,6.5446,2.6848,18.8466,4.6994,3.1170,3.1579,1.4340,16.1513,3.4808,21.5172,20.2729,3.0900,10.6365,34.6951,14.4024,2.0897,1.9506,9.6493,3.2085,17.2242,6.8046,1.4279,3.0725,5.7322,1.3401,1.4507,2.2418,12.8523,3.5170,7.0231,3.7573,5.9076,3.4592,16.6939,,3.2484,,1.7489,3.5173,1.7959,2.2577,1.9100,5.2177,7.7448,7.3991,2.2439,7.5772,6.7798,6.5742,16.4981,5.3846,8.3295,50.7225,3.5814,,30.4305,3.3890,4.1180,8.3414,7.5805,6.0256,9.7731,7.4110,,8.1545,7.4580,114.4540,8.8683,4.4662,3.8936,2.7109,6.8756
2014-03-17,4.8884,,4.9325,7.7327,3.5408,6.7826,3.2648,22.6817,2.3862,,0.9531,7.9950,3.0509,9.4585,1.3147,3.3115,1.8938,2.8811,11.2091,3.2539,11.0702,13.8890,1.3862,,2.1919,2.8126,5.5632,6.6047,2.6936,18.3915,4.7485,3.1170,3.1777,1.4283,16.1423,3.5307,21.7861,20.4459,3.1315,10.2033,34.8139,14.3860,2.0897,1.9770,9.7982,3.1994,18.3925,6.7604,1.4279,3.0572,5.8223,1.3401,1.4577,2.2295,12.8205,3.4074,7.1253,3.7992,5.9636,3.4592,16.2771,,3.2022,,1.7564,3.4733,1.7877,2.2514,1.9042,5.2077,7.7684,7.3815,2.2498,7.4486,6.6999,6.5674,16.4981,5.3554,8.2668,49.0740,3.5767,,29.9963,3.3725,4.2165,8.2213,7.7465,6.2887,10.0453,7.4355,,8.1799,7.3906,115.1097,8.7741,4.4349,3.8797,2.6914,7.0266
2014-03-18,4.9913,,5.0017,7.7876,3.5408,6.8480,3.2802,23.3199,2.3959,,1.0074,7.9872,2.9527,9.8178,1.3311,3.4551,1.9100,2.8890,11.4050,3.2724,11.1358,13.8665,1.3963,,2.2085,2.7960,5.5925,6.5796,2.7023,18.7180,4.7780,3.1571,3.2073,1.4283,16.6269,3.5307,21.6132,20.3978,3.1894,10.6705,34.6951,14.4351,2.0897,1.9945,9.5492,3.2267,18.3226,6.8311,1.4279,3.0648,5.7901,1.3344,1.4437,2.2233,12.9477,3.4700,7.2691,3.7526,5.9796,3.4888,15.9374,,3.2099,,1.7264,3.5173,1.7959,2.2702,1.9159,5.2378,7.8076,7.4344,2.2557,7.4422,6.7065,6.5333,16.5230,5.3846,8.3385,52.1368,3.5390,,30.2952,3.4000,4.3243,8.3414,7.7023,6.2695,10.0317,7.4355,,8.5293,7.5350,117.4119,8.9060,4.4707,3.9074,2.7109,6.9368
2014-03-19,4.8305,,4.9151,7.7571,3.5595,6.8793,3.3032,22.8586,2.3766,,1.0285,7.9096,3.0051,9.6850,1.3229,3.5110,1.9180,2.8811,11.3794,3.2446,11.0191,13.6183,1.3762,,2.1836,2.7685,5.5411,6.5596,2.6848,18.6488,4.7190,3.1732,3.2172,1.4225,16.8781,3.5391,21.0849,20.0808,3.2309,10.6365,33.6653,14.5824,2.0783,1.9858,9.6262,3.1037,18.8219,6.7604,1.4159,3.1033,5.7001,1.3286,1.4226,2.2080,12.8141,3.4544,7.2851,3.7154,5.9236,3.5851,15.7753,,3.1945,,1.7339,3.4953,1.7877,2.2639,1.9100,5.1777,7.7135,7.4917,2.2439,7.2377,6.6133,6.5196,16.4070,5.2775,8.1413,51.8540,3.4496,,30.9267,3.4276,4.1508,8.4554,7.5363,6.1283,10.0725,7.3618,,8.1760,7.5254,118.5281,8.7256,4.3321,3.9352,2.6914,7.0184
2014-03-20,4.8240,,4.8632,7.6900,3.5501,6.9433,3.3645,22.8397,2.3766,,1.0104,7.8320,3.0051,9.8412,1.3229,3.5110,1.9019,2.8731,11.2176,3.2076,11.0119,13.5356,1.3762,,2.1753,2.7795,5.5558,6.6799,2.6761,18.6290,4.6306,3.1571,3.2172,1.4167,15.9180,3.5641,21.1809,20.0519,3.1687,10.6342,32.9366,14.2878,2.0726,2.0121,9.2155,3.1037,18.3725,6.7251,1.4159,3.0802,5.6743,1.3286,1.4121,2.1926,12.5914,3.4465,7.3842,3.7154,5.9156,3.5703,15.3044,,3.1945,,1.7189,3.4898,1.7959,2.2577,1.9218,5.1127,7.6507,7.3815,2.2321,7.2314,6.5667,6.5128,16.1254,5.2580,8.0128,51.1029,3.3790,,31.8739,3.4055,4.2024,8.2970,6.7874,6.1347,10.2087,7.3045,,8.0120,7.3714,121.5977,8.6179,4.1085,3.9698,2.6979,6.7859
2014-03-21,4.8691,,4.7680,7.4949,3.4754,7.1312,3.2572,21.4750,2.3476,,1.0128,7.7699,2.9396,9.8412,1.3147,3.5748,1.9342,2.8573,11.1580,3.1612,10.9390,13.5018,1.3712,,2.1587,2.7685,5.5705,6.5646,2.6324,17.5012,4.4831,3.1893,3.1283,1.4167,15.3527,3.4974,20.5566,19.7060,3.1232,9.8382,32.1603,13.9114,2.0612,1.9506,9.0255,3.0763,17.3740,6.6455,1.4039,3.0072,5.7129,1.3286,1.3910,2.1803,12.3751,3.4465,7.4385,3.6781,5.8115,3.5184,14.8991,,3.1406,,1.7039,3.5283,1.8041,2.2327,1.9218,5.0377,7.5330,7.1171,2.2262,7.0332,6.5067,6.4514,15.9929,5.0828,7.8574,48.7716,3.3696,,30.3064,3.3120,4.2118,7.9813,6.5292,6.1219,10.1270,7.2144,,7.7680,6.7940,117.5096,8.1196,4.0504,3.9282,2.6462,6.2350
2014-03-24,5.1521,,4.9411,7.8669,3.6062,7.2156,3.3568,22.5175,2.3959,,1.0152,8.2279,3.0313,10.2005,1.3474,3.6068,1.9828,2.9684,11.4987,3.2539,11.4418,14.1372,1.4365,,2.2666,2.8622,5.6365,6.8001,2.7023,18.0057,4.6306,3.3178,3.2172,1.4628,15.7744,3.6057,21.2770,19.7060,3.2226,9.0716,33.0633,14.2224,2.1694,1.9945,9.4003,3.3452,18.2128,6.8753,1.4579,3.1263,6.1311,1.3743,1.4226,2.3156,12.5978,3.5875,8.5983,3.9063,6.0517,3.6962,15.0728,,3.2176,,1.7489,3.6217,1.8369,2.2890,1.9688,5.3878,7.8390,7.3815,2.2911,7.1892,6.7998,6.7174,16.7549,5.4430,8.1323,50.7127,3.5626,,30.4925,3.4441,4.6386,8.1373,6.7432,5.9358,10.5149,7.6566,,7.9202,7.0634,119.2955,8.4266,4.0281,4.0044,2.7497,6.5288
2014-03-25,5.1714,,4.9757,7.8364,3.6716,6.9882,3.6864,22.5175,2.4152,,1.0665,8.3055,3.0902,10.0834,1.3882,3.6546,2.0071,3.0398,11.5242,3.3188,11.4273,14.1221,1.4616,,2.2999,2.9008,5.6365,6.8653,2.7111,18.1046,4.6404,3.3258,3.2566,1.4571,15.8642,3.6556,21.2578,19.8886,3.2122,9.1578,32.7227,14.4024,2.1637,2.0121,9.1924,3.3863,18.0230,6.9637,1.4759,3.3683,6.1504,1.3629,1.4261,2.3218,12.7250,3.6659,9.1096,3.8830,6.2358,3.6962,15.1114,,3.2176,,1.7489,3.6382,1.8779,2.3577,1.9864,5.3878,8.0038,7.2978,2.2852,7.2230,6.8530,6.7106,16.8294,5.4917,8.0098,48.7228,3.5861,,30.4361,3.4331,4.5776,8.2213,6.6989,5.8716,10.7872,7.7795,,8.0003,7.1404,117.4817,9.0083,3.9789,4.0183,2.7367,6.4798
2014-03-26,5.1392,,4.9844,7.9584,3.7183,6.9161,3.9623,22.5175,2.4442,,1.0677,8.4607,3.0247,10.0912,1.3882,3.6387,1.9990,3.0398,11.6265,3.2817,11.4783,14.0357,1.4917,,2.2916,2.8677,5.6219,6.8753,2.7111,18.2530,4.7289,3.3258,3.3060,1.4571,16.1064,3.7306,21.2290,19.9943,3.2102,9.1306,32.6870,14.1160,2.1637,2.0473,9.2668,3.4409,18.0031,7.0697,1.4699,3.5603,6.0539,1.3686,1.4296,2.3525,12.7505,3.6424,9.1383,3.8504,6.2998,3.7555,15.0805,,3.3408,,1.7789,3.6767,1.8861,2.3640,1.9747,5.3328,8.1215,7.4079,2.2911,7.2040,7.1061,6.6969,16.7052,5.6378,8.1323,49.2593,3.5437,,29.1618,3.4551,4.5870,8.1433,6.5846,5.9807,10.6919,7.9105,,8.0842,7.3233,115.1795,9.1268,4.1264,4.0321,2.7432,6.6145
2014-03-27,5.0170,,4.9498,7.9035,3.6622,7.0195,3.8396,22.5175,2.4056,,1.0725,8.3055,3.0378,10.0131,1.3719,3.6068,1.9747,2.9922,11.4987,3.2632,11.4418,13.9567,1.4716,,2.2583,2.8181,5.5852,6.8653,2.7023,18.1838,4.6797,3.3017,3.2566,1.4686,16.0257,3.6890,20.9888,19.5139,3.1853,9.2848,33.3366,13.9850,2.1523,2.0297,9.3104,3.3543,18.2427,6.9725,1.4699,3.4412,6.0217,1.3686,1.4402,2.3156,13.3295,3.5875,9.2629,3.8085,6.2038,3.7036,15.1230,,3.3562,,1.7564,3.6437,1.8615,2.3452,1.9923,5.3228,7.9724,7.3727,2.3029,7.2167,6.8464,6.6833,16.6472,5.4430,8.1054,49.9421,3.5437,,28.1977,3.4276,4.4697,8.1913,6.6436,6.0000,10.8212,7.6976,,8.2541,7.2655,109.9891,9.1996,4.1488,4.0044,2.6979,6.5247
